player_name,team,season,runs,balls_faced,outs,fours,sixes,strike_rate,balls_bowled,runs_conceded,wickets,overs,economy,is_batsman,is_bowler,is_allrounder,is_pure_batsman,is_pure_bowler,fantasy_points
DJ Bravo,Chennai Super Kings,2013,121.0,106.0,8.0,11.0,3.0,114.15094339622641,375.0,497.0,32.0,62.5,7.952,True,True,True,False,False,938.0
MEK Hussey,Chennai Super Kings,2013,733.0,565.0,13.0,81.0,17.0,129.73451327433628,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,848.0
SK Raina,Chennai Super Kings,2013,548.0,364.0,12.0,50.0,18.0,150.54945054945054,12.0,23.0,1.0,2.0,11.5,True,False,False,True,False,669.0
RA Jadeja,Chennai Super Kings,2013,201.0,134.0,8.0,17.0,6.0,150.0,259.0,323.0,13.0,43.166666666666664,7.482625482625482,True,True,True,False,False,565.0
MS Dhoni,Chennai Super Kings,2013,461.0,280.0,10.0,32.0,25.0,164.64285714285714,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,553.0
MM Sharma,Chennai Super Kings,2013,0.0,5.0,1.0,0.0,0.0,0.0,304.0,326.0,20.0,50.666666666666664,6.434210526315789,False,True,False,False,True,500.0
R Ashwin,Chennai Super Kings,2013,35.0,49.0,4.0,4.0,0.0,71.42857142857143,348.0,390.0,15.0,58.0,6.724137931034483,False,True,False,False,True,414.0
CH Morris,Chennai Super Kings,2013,14.0,16.0,2.0,0.0,0.0,87.5,300.0,401.0,15.0,50.0,8.02,False,True,False,False,True,389.0
M Vijay,Chennai Super Kings,2013,312.0,286.0,12.0,27.0,8.0,109.0909090909091,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,355.0
JA Morkel,Chennai Super Kings,2013,46.0,37.0,3.0,2.0,3.0,124.32432432432432,144.0,159.0,7.0,24.0,6.625,False,True,False,False,True,229.0
S Badrinath,Chennai Super Kings,2013,124.0,120.0,7.0,11.0,0.0,103.33333333333333,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,135.0
DP Nannes,Chennai Super Kings,2013,0.0,0.0,0.0,0.0,0.0,0.0,119.0,158.0,4.0,19.833333333333332,7.966386554621849,False,True,False,False,True,100.0
WP Saha,Chennai Super Kings,2013,70.0,56.0,3.0,6.0,4.0,125.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,84.0
JO Holder,Chennai Super Kings,2013,0.0,0.0,0.0,0.0,0.0,0.0,120.0,168.0,2.0,20.0,8.4,False,True,False,False,True,50.0
B Laughlin,Chennai Super Kings,2013,4.0,9.0,1.0,0.0,0.0,44.44444444444444,42.0,71.0,1.0,7.0,10.142857142857142,False,False,False,False,False,29.0
AS Rajpoot,Chennai Super Kings,2013,2.0,6.0,0.0,0.0,0.0,33.333333333333336,24.0,35.0,1.0,4.0,8.75,False,False,False,False,False,27.0
S Anirudha,Chennai Super Kings,2013,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0.0
DA Warner,Delhi Daredevils,2013,410.0,324.0,14.0,41.0,14.0,126.54320987654322,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,479.0
UT Yadav,Delhi Daredevils,2013,38.0,38.0,1.0,3.0,1.0,100.0,353.0,523.0,16.0,58.833333333333336,8.889518413597735,False,True,False,False,True,443.0
IK Pathan,Delhi Daredevils,2013,153.0,155.0,8.0,10.0,4.0,98.70967741935483,308.0,382.0,10.0,51.333333333333336,7.441558441558442,True,True,True,False,False,421.0
DPMD Jayawardene,Delhi Daredevils,2013,331.0,312.0,14.0,39.0,6.0,106.08974358974359,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,382.0
V Sehwag,Delhi Daredevils,2013,295.0,229.0,12.0,41.0,6.0,128.82096069868996,6.0,9.0,0.0,1.0,9.0,True,False,False,True,False,348.0
A Nehra,Delhi Daredevils,2013,1.0,8.0,4.0,0.0,0.0,12.5,216.0,316.0,11.0,36.0,8.777777777777779,False,True,False,False,True,276.0
M Morkel,Delhi Daredevils,2013,57.0,29.0,5.0,6.0,3.0,196.55172413793105,240.0,335.0,7.0,40.0,8.375,False,True,False,False,True,254.0
S Nadeem,Delhi Daredevils,2013,14.0,27.0,5.0,1.0,0.0,51.851851851851855,264.0,259.0,9.0,44.0,5.886363636363637,False,True,False,False,True,250.0
BJ Rohrer,Delhi Daredevils,2013,193.0,141.0,7.0,21.0,5.0,136.87943262411346,6.0,12.0,0.0,1.0,12.0,True,False,False,True,False,224.0
UBT Chand,Delhi Daredevils,2013,158.0,157.0,9.0,17.0,4.0,100.63694267515923,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,183.0
J Botha,Delhi Daredevils,2013,43.0,52.0,6.0,5.0,1.0,82.6923076923077,100.0,109.0,5.0,16.666666666666668,6.54,False,True,False,False,True,175.0
KM Jadhav,Delhi Daredevils,2013,152.0,123.0,7.0,8.0,5.0,123.57723577235772,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,170.0
MC Juneja,Delhi Daredevils,2013,125.0,128.0,7.0,11.0,1.0,97.65625,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,138.0
S Kaul,Delhi Daredevils,2013,7.0,9.0,0.0,0.0,0.0,77.77777777777777,131.0,170.0,4.0,21.833333333333332,7.786259541984733,False,True,False,False,True,107.0
RE van der Merwe,Delhi Daredevils,2013,22.0,25.0,2.0,2.0,0.0,88.0,66.0,71.0,3.0,11.0,6.454545454545454,False,True,False,False,True,99.0
CM Gautam,Delhi Daredevils,2013,44.0,34.0,2.0,4.0,1.0,129.41176470588235,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,50.0
BMAJ Mendis,Delhi Daredevils,2013,23.0,27.0,3.0,0.0,0.0,85.18518518518519,30.0,36.0,1.0,5.0,7.2,False,False,False,False,False,48.0
B Chipli,Delhi Daredevils,2013,16.0,17.0,1.0,1.0,1.0,94.11764705882354,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,19.0
AB Agarkar,Delhi Daredevils,2013,12.0,16.0,1.0,0.0,0.0,75.0,60.0,92.0,0.0,10.0,9.2,False,True,False,False,True,12.0
AD Russell,Delhi Daredevils,2013,11.0,14.0,2.0,0.0,0.0,78.57142857142857,42.0,68.0,0.0,7.0,9.714285714285714,False,False,False,False,False,11.0
NV Ojha,Delhi Daredevils,2013,9.0,10.0,1.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,10.0
P Negi,Delhi Daredevils,2013,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,0.0,4.0,7.0,False,False,False,False,False,0.0
Azhar Mahmood,Kings XI Punjab,2013,196.0,154.0,10.0,22.0,5.0,127.27272727272727,263.0,330.0,15.0,43.833333333333336,7.52851711026616,True,True,True,False,False,603.0
DA Miller,Kings XI Punjab,2013,418.0,253.0,7.0,28.0,24.0,165.2173913043478,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,504.0
P Awana,Kings XI Punjab,2013,1.0,9.0,2.0,0.0,0.0,11.11111111111111,324.0,412.0,15.0,54.0,7.62962962962963,False,True,False,False,True,376.0
AC Gilchrist,Kings XI Punjab,2013,294.0,229.0,12.0,41.0,6.0,128.38427947598254,1.0,0.0,1.0,0.16666666666666666,0.0,True,False,False,True,False,372.0
P Kumar,Kings XI Punjab,2013,47.0,38.0,5.0,3.0,3.0,123.6842105263158,338.0,373.0,12.0,56.333333333333336,6.621301775147929,False,True,False,False,True,356.0
PP Chawla,Kings XI Punjab,2013,64.0,57.0,6.0,5.0,3.0,112.28070175438596,350.0,418.0,11.0,58.333333333333336,7.1657142857142855,False,True,False,False,True,350.0
SE Marsh,Kings XI Punjab,2013,300.0,249.0,8.0,39.0,4.0,120.48192771084338,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,347.0
Mandeep Singh,Kings XI Punjab,2013,260.0,223.0,12.0,36.0,0.0,116.59192825112108,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,296.0
DJ Hussey,Kings XI Punjab,2013,235.0,208.0,10.0,20.0,6.0,112.98076923076923,66.0,91.0,0.0,11.0,8.272727272727273,True,True,True,False,False,267.0
MS Gony,Kings XI Punjab,2013,45.0,25.0,3.0,4.0,3.0,180.0,168.0,256.0,7.0,28.0,9.142857142857142,False,True,False,False,True,240.0
Sandeep Sharma,Kings XI Punjab,2013,0.0,1.0,0.0,0.0,0.0,0.0,96.0,119.0,8.0,16.0,7.4375,False,True,False,False,True,200.0
M Vohra,Kings XI Punjab,2013,161.0,117.0,7.0,22.0,2.0,137.60683760683762,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,187.0
R Sathish,Kings XI Punjab,2013,109.0,76.0,5.0,9.0,5.0,143.42105263157896,24.0,51.0,0.0,4.0,12.75,False,False,False,False,False,138.0
Harmeet Singh,Kings XI Punjab,2013,3.0,4.0,0.0,0.0,0.0,75.0,68.0,87.0,5.0,11.333333333333334,7.676470588235294,False,True,False,False,True,128.0
Gurkeerat Singh,Kings XI Punjab,2013,108.0,95.0,8.0,10.0,3.0,113.6842105263158,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,124.0
LA Pomersbach,Kings XI Punjab,2013,58.0,59.0,2.0,5.0,1.0,98.30508474576271,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,65.0
RJ Harris,Kings XI Punjab,2013,2.0,5.0,1.0,0.0,0.0,40.0,72.0,72.0,1.0,12.0,6.0,False,True,False,False,True,37.0
Bipul Sharma,Kings XI Punjab,2013,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,1.0,4.0,5.25,False,False,False,False,False,35.0
BA Bhatt,Kings XI Punjab,2013,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,1.0,5.0,6.4,False,False,False,False,False,25.0
PC Valthaty,Kings XI Punjab,2013,6.0,17.0,1.0,0.0,0.0,35.294117647058826,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,6.0
AD Mascarenhas,Kings XI Punjab,2013,5.0,5.0,0.0,0.0,0.0,100.0,24.0,25.0,0.0,4.0,6.25,False,False,False,False,False,5.0
MG Neser,Kings XI Punjab,2013,0.0,0.0,0.0,0.0,0.0,0.0,24.0,62.0,0.0,4.0,15.5,False,False,False,False,False,0.0
JH Kallis,Kolkata Knight Riders,2013,311.0,322.0,14.0,35.0,3.0,96.58385093167702,318.0,394.0,16.0,53.0,7.433962264150943,True,True,True,False,False,752.0
SP Narine,Kolkata Knight Riders,2013,21.0,19.0,3.0,0.0,2.0,110.52631578947368,384.0,350.0,22.0,64.0,5.46875,False,True,False,False,True,585.0
G Gambhir,Kolkata Knight Riders,2013,406.0,342.0,15.0,51.0,5.0,118.71345029239767,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,467.0
YK Pathan,Kolkata Knight Riders,2013,332.0,239.0,11.0,30.0,15.0,138.9121338912134,54.0,73.0,1.0,9.0,8.11111111111111,True,False,False,True,False,417.0
R Bhatia,Kolkata Knight Riders,2013,99.0,80.0,6.0,8.0,3.0,123.75,263.0,332.0,11.0,43.833333333333336,7.574144486692015,False,True,False,False,True,388.0
EJG Morgan,Kolkata Knight Riders,2013,307.0,240.0,10.0,28.0,13.0,127.91666666666667,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,361.0
L Balaji,Kolkata Knight Riders,2013,9.0,10.0,1.0,1.0,0.0,90.0,300.0,387.0,12.0,50.0,7.74,False,True,False,False,True,310.0
MS Bisla,Kolkata Knight Riders,2013,255.0,235.0,13.0,36.0,6.0,108.51063829787235,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,303.0
SMSM Senanayake,Kolkata Knight Riders,2013,10.0,16.0,1.0,0.0,0.0,62.5,192.0,209.0,9.0,32.0,6.53125,False,True,False,False,True,235.0
Iqbal Abdulla,Kolkata Knight Riders,2013,8.0,14.0,0.0,0.0,0.0,57.142857142857146,113.0,142.0,7.0,18.833333333333332,7.539823008849558,False,True,False,False,True,183.0
MK Tiwary,Kolkata Knight Riders,2013,146.0,140.0,8.0,12.0,1.0,104.28571428571429,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,160.0
B Lee,Kolkata Knight Riders,2013,21.0,12.0,1.0,1.0,2.0,175.0,72.0,86.0,4.0,12.0,7.166666666666667,False,True,False,False,True,136.0
RN ten Doeschate,Kolkata Knight Riders,2013,85.0,63.0,3.0,9.0,2.0,134.9206349206349,18.0,24.0,0.0,3.0,8.0,False,False,False,False,False,98.0
DB Das,Kolkata Knight Riders,2013,75.0,74.0,5.0,5.0,5.0,101.35135135135135,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,90.0
R McLaren,Kolkata Knight Riders,2013,3.0,6.0,2.0,0.0,0.0,50.0,42.0,94.0,3.0,7.0,13.428571428571429,False,False,False,False,False,78.0
S Narwal,Kolkata Knight Riders,2013,23.0,15.0,1.0,4.0,0.0,153.33333333333334,12.0,17.0,0.0,2.0,8.5,False,False,False,False,False,37.0
Mohammed Shami,Kolkata Knight Riders,2013,5.0,10.0,1.0,0.0,0.0,50.0,54.0,78.0,1.0,9.0,8.666666666666666,False,False,False,False,False,30.0
LR Shukla,Kolkata Knight Riders,2013,3.0,12.0,2.0,0.0,0.0,25.0,18.0,22.0,1.0,3.0,7.333333333333333,False,False,False,False,False,28.0
S Ladda,Kolkata Knight Riders,2013,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,1.0,2.0,9.0,False,False,False,False,False,25.0
BB McCullum,Kolkata Knight Riders,2013,6.0,7.0,1.0,1.0,0.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,7.0
P Dogra,Kolkata Knight Riders,2013,5.0,8.0,1.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,5.0
PJ Sangwan,Kolkata Knight Riders,2013,4.0,2.0,0.0,1.0,0.0,200.0,24.0,51.0,0.0,4.0,12.75,False,False,False,False,False,5.0
KA Pollard,Mumbai Indians,2013,420.0,278.0,10.0,27.0,29.0,151.0791366906475,186.0,292.0,10.0,31.0,9.419354838709678,True,True,True,False,False,765.0
Harbhajan Singh,Mumbai Indians,2013,116.0,79.0,4.0,12.0,5.0,146.83544303797467,420.0,456.0,24.0,70.0,6.514285714285714,False,True,False,False,True,748.0
MG Johnson,Mumbai Indians,2013,39.0,36.0,4.0,2.0,2.0,108.33333333333333,384.0,459.0,24.0,64.0,7.171875,False,True,False,False,True,645.0
RG Sharma,Mumbai Indians,2013,538.0,408.0,14.0,35.0,28.0,131.86274509803923,8.0,6.0,0.0,1.3333333333333333,4.5,True,False,False,True,False,629.0
KD Karthik,Mumbai Indians,2013,510.0,409.0,17.0,54.0,14.0,124.69437652811736,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,592.0
DR Smith,Mumbai Indians,2013,418.0,340.0,13.0,40.0,19.0,122.94117647058823,30.0,59.0,2.0,5.0,11.8,True,False,False,True,False,546.0
SL Malinga,Mumbai Indians,2013,9.0,18.0,3.0,1.0,0.0,50.0,392.0,468.0,20.0,65.33333333333333,7.163265306122449,False,True,False,False,True,510.0
PP Ojha,Mumbai Indians,2013,2.0,4.0,1.0,0.0,0.0,50.0,314.0,381.0,16.0,52.333333333333336,7.280254777070064,False,True,False,False,True,402.0
SR Tendulkar,Mumbai Indians,2013,287.0,231.0,13.0,39.0,5.0,124.24242424242425,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,336.0
AT Rayudu,Mumbai Indians,2013,265.0,229.0,12.0,22.0,4.0,115.72052401746726,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,295.0
DS Kulkarni,Mumbai Indians,2013,0.0,0.0,0.0,0.0,0.0,0.0,112.0,151.0,8.0,18.666666666666668,8.089285714285714,False,True,False,False,True,200.0
AP Tare,Mumbai Indians,2013,123.0,84.0,5.0,14.0,5.0,146.42857142857142,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,157.0
AN Ahmed,Mumbai Indians,2013,0.0,0.0,0.0,0.0,0.0,0.0,42.0,45.0,3.0,7.0,6.428571428571429,False,False,False,False,False,75.0
JJ Bumrah,Mumbai Indians,2013,0.0,0.0,0.0,0.0,0.0,0.0,42.0,70.0,3.0,7.0,10.0,False,False,False,False,False,75.0
MM Patel,Mumbai Indians,2013,0.0,0.0,0.0,0.0,0.0,0.0,90.0,137.0,3.0,15.0,9.133333333333333,False,True,False,False,True,75.0
R Dhawan,Mumbai Indians,2013,21.0,21.0,3.0,3.0,0.0,100.0,90.0,109.0,2.0,15.0,7.266666666666667,False,True,False,False,True,74.0
RT Ponting,Mumbai Indians,2013,52.0,75.0,5.0,3.0,1.0,69.33333333333333,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,57.0
GJ Maxwell,Mumbai Indians,2013,36.0,27.0,2.0,1.0,4.0,133.33333333333334,12.0,23.0,0.0,2.0,11.5,False,False,False,False,False,45.0
NM Coulter-Nile,Mumbai Indians,2013,9.0,6.0,1.0,0.0,1.0,150.0,24.0,29.0,1.0,4.0,7.25,False,False,False,False,False,36.0
P Suyal,Mumbai Indians,2013,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,1.0,3.0,7.0,False,False,False,False,False,25.0
JDP Oram,Mumbai Indians,2013,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,0.0,4.0,5.5,False,False,False,False,False,10.0
YS Chahal,Mumbai Indians,2013,0.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,0.0,4.0,8.5,False,False,False,False,False,0.0
AJ Finch,Pune Warriors,2013,456.0,335.0,14.0,54.0,16.0,136.11940298507463,24.0,49.0,1.0,4.0,12.25,True,False,False,True,False,567.0
RV Uthappa,Pune Warriors,2013,434.0,368.0,15.0,42.0,12.0,117.93478260869566,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,500.0
Yuvraj Singh,Pune Warriors,2013,238.0,190.0,12.0,14.0,15.0,125.26315789473684,132.0,152.0,6.0,22.0,6.909090909090909,True,True,True,False,False,432.0
AB Dinda,Pune Warriors,2013,9.0,11.0,2.0,1.0,0.0,81.81818181818181,294.0,465.0,16.0,49.0,9.489795918367347,False,True,False,False,True,410.0
B Kumar,Pune Warriors,2013,52.0,71.0,7.0,3.0,1.0,73.2394366197183,342.0,371.0,13.0,57.0,6.508771929824562,False,True,False,False,True,382.0
MR Marsh,Pune Warriors,2013,140.0,106.0,6.0,6.0,10.0,132.0754716981132,116.0,182.0,7.0,19.333333333333332,9.413793103448276,True,True,True,False,False,341.0
AD Mathews,Pune Warriors,2013,172.0,139.0,7.0,5.0,10.0,123.7410071942446,186.0,240.0,5.0,31.0,7.741935483870968,True,True,True,False,False,322.0
R Sharma,Pune Warriors,2013,11.0,17.0,3.0,1.0,0.0,64.70588235294117,246.0,281.0,9.0,41.0,6.853658536585366,False,True,False,False,True,237.0
LJ Wright,Pune Warriors,2013,106.0,59.0,4.0,16.0,3.0,179.66101694915255,59.0,100.0,2.0,9.833333333333334,10.169491525423728,False,False,False,False,False,188.0
SPD Smith,Pune Warriors,2013,159.0,132.0,4.0,15.0,4.0,120.45454545454545,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,182.0
WD Parnell,Pune Warriors,2013,5.0,7.0,1.0,0.0,0.0,71.42857142857143,89.0,137.0,6.0,14.833333333333334,9.235955056179776,False,True,False,False,True,155.0
MK Pandey,Pune Warriors,2013,136.0,137.0,6.0,11.0,3.0,99.27007299270073,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,153.0
AM Nayar,Pune Warriors,2013,66.0,73.0,6.0,5.0,0.0,90.41095890410959,48.0,59.0,2.0,8.0,7.375,False,False,False,False,False,121.0
KW Richardson,Pune Warriors,2013,34.0,36.0,2.0,2.0,1.0,94.44444444444444,71.0,101.0,2.0,11.833333333333334,8.535211267605634,False,True,False,False,True,88.0
TL Suman,Pune Warriors,2013,52.0,58.0,5.0,8.0,0.0,89.65517241379311,12.0,15.0,1.0,2.0,7.5,False,False,False,False,False,85.0
AG Murtaza,Pune Warriors,2013,5.0,4.0,1.0,1.0,0.0,125.0,60.0,94.0,3.0,10.0,9.4,False,True,False,False,True,81.0
LRPL Taylor,Pune Warriors,2013,63.0,76.0,4.0,2.0,1.0,82.89473684210526,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,67.0
BAW Mendis,Pune Warriors,2013,2.0,4.0,1.0,0.0,0.0,50.0,72.0,78.0,2.0,12.0,6.5,False,True,False,False,True,52.0
Parvez Rasool,Pune Warriors,2013,5.0,9.0,1.0,0.0,0.0,55.55555555555556,30.0,28.0,1.0,5.0,5.6,False,False,False,False,False,40.0
MN Samuels,Pune Warriors,2013,8.0,18.0,2.0,1.0,0.0,44.44444444444444,24.0,34.0,1.0,4.0,8.5,False,False,False,False,False,34.0
IC Pandey,Pune Warriors,2013,0.0,2.0,1.0,0.0,0.0,0.0,24.0,50.0,1.0,4.0,12.5,False,False,False,False,False,25.0
M Manhas,Pune Warriors,2013,13.0,17.0,0.0,1.0,0.0,76.47058823529412,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,14.0
UA Birla,Pune Warriors,2013,7.0,14.0,1.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,8.0
M Rawat,Pune Warriors,2013,5.0,11.0,1.0,0.0,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,5.0
RV Gomez,Pune Warriors,2013,4.0,1.0,0.0,1.0,0.0,400.0,6.0,5.0,0.0,1.0,5.0,False,False,False,False,False,5.0
K Upadhyay,Pune Warriors,2013,1.0,1.0,0.0,0.0,0.0,100.0,30.0,48.0,0.0,5.0,9.6,False,False,False,False,False,1.0
SR Watson,Rajasthan Royals,2013,543.0,378.0,14.0,59.0,22.0,143.65079365079364,250.0,298.0,13.0,41.666666666666664,7.152,True,True,True,False,False,981.0
JP Faulkner,Rajasthan Royals,2013,57.0,57.0,5.0,5.0,2.0,100.0,379.0,427.0,28.0,63.166666666666664,6.759894459102902,False,True,False,False,True,766.0
AM Rahane,Rajasthan Royals,2013,488.0,458.0,14.0,42.0,11.0,106.55021834061135,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,552.0
R Dravid,Rajasthan Royals,2013,471.0,424.0,16.0,64.0,5.0,111.08490566037736,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,545.0
KK Cooper,Rajasthan Royals,2013,39.0,22.0,4.0,4.0,2.0,177.27272727272728,324.0,449.0,19.0,54.0,8.314814814814815,False,True,False,False,True,532.0
STR Binny,Rajasthan Royals,2013,293.0,199.0,8.0,25.0,12.0,147.23618090452263,144.0,162.0,6.0,24.0,6.75,True,True,True,False,False,502.0
BJ Hodge,Rajasthan Royals,2013,293.0,217.0,7.0,27.0,9.0,135.02304147465438,6.0,3.0,0.0,1.0,3.0,True,False,False,True,False,338.0
SK Trivedi,Rajasthan Royals,2013,3.0,7.0,1.0,0.0,0.0,42.857142857142854,359.0,410.0,12.0,59.833333333333336,6.852367688022284,False,True,False,False,True,303.0
SV Samson,Rajasthan Royals,2013,206.0,178.0,8.0,19.0,5.0,115.73033707865169,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,235.0
A Chandila,Rajasthan Royals,2013,4.0,6.0,0.0,0.0,0.0,66.66666666666667,150.0,156.0,6.0,25.0,6.24,False,True,False,False,True,154.0
DH Yagnik,Rajasthan Royals,2013,125.0,93.0,7.0,17.0,2.0,134.40860215053763,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,146.0
S Sreesanth,Rajasthan Royals,2013,1.0,4.0,1.0,0.0,0.0,25.0,130.0,163.0,5.0,21.666666666666668,7.523076923076923,False,True,False,False,True,126.0
R Shukla,Rajasthan Royals,2013,1.0,2.0,0.0,0.0,0.0,50.0,48.0,79.0,3.0,8.0,9.875,False,False,False,False,False,76.0
VS Malik,Rajasthan Royals,2013,0.0,0.0,0.0,0.0,0.0,0.0,60.0,59.0,2.0,10.0,5.9,False,True,False,False,True,60.0
PV Tambe,Rajasthan Royals,2013,3.0,6.0,0.0,0.0,0.0,50.0,66.0,88.0,1.0,11.0,8.0,False,True,False,False,True,28.0
OA Shah,Rajasthan Royals,2013,25.0,23.0,2.0,2.0,0.0,108.69565217391305,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,27.0
SW Tait,Rajasthan Royals,2013,1.0,3.0,1.0,0.0,0.0,33.333333333333336,60.0,98.0,1.0,10.0,9.8,False,True,False,False,True,26.0
AA Chavan,Rajasthan Royals,2013,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.0,1.0,9.0,7.0,False,False,False,False,False,25.0
Harmeet Singh,Rajasthan Royals,2013,0.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,1.0,4.0,8.5,False,False,False,False,False,25.0
MDKJ Perera,Rajasthan Royals,2013,14.0,13.0,2.0,3.0,0.0,107.6923076923077,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,17.0
Sachin Baby,Rajasthan Royals,2013,3.0,7.0,1.0,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,3.0
AL Menaria,Rajasthan Royals,2013,1.0,2.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1.0
GB Hogg,Rajasthan Royals,2013,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,0.0,3.3333333333333335,9.3,False,False,False,False,False,0.0
S Badree,Rajasthan Royals,2013,0.0,0.0,0.0,0.0,0.0,0.0,24.0,34.0,0.0,4.0,8.5,False,False,False,False,False,0.0
CH Gayle,Royal Challengers Bangalore,2013,720.0,454.0,12.0,57.0,52.0,158.59030837004406,24.0,40.0,3.0,4.0,10.0,True,False,False,True,False,966.0
V Kohli,Royal Challengers Bangalore,2013,639.0,454.0,14.0,65.0,22.0,140.7488986784141,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,758.0
R Vinay Kumar,Royal Challengers Bangalore,2013,70.0,44.0,1.0,6.0,3.0,159.0909090909091,367.0,513.0,23.0,61.166666666666664,8.38692098092643,False,True,False,False,True,667.0
AB de Villiers,Royal Challengers Bangalore,2013,373.0,223.0,10.0,34.0,17.0,167.2645739910314,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,451.0
R Rampaul,Royal Challengers Bangalore,2013,38.0,36.0,4.0,3.0,1.0,105.55555555555556,232.0,272.0,15.0,38.666666666666664,7.0344827586206895,False,True,False,False,True,418.0
MC Henriques,Royal Challengers Bangalore,2013,165.0,124.0,4.0,20.0,3.0,133.06451612903226,127.0,185.0,7.0,21.166666666666668,8.740157480314961,True,True,True,False,False,366.0
JD Unadkat,Royal Challengers Bangalore,2013,2.0,2.0,0.0,0.0,0.0,100.0,294.0,370.0,13.0,49.0,7.551020408163265,False,True,False,False,True,327.0
RP Singh,Royal Challengers Bangalore,2013,0.0,0.0,0.0,0.0,0.0,0.0,239.0,335.0,13.0,39.833333333333336,8.410041841004183,False,True,False,False,True,325.0
M Kartik,Royal Challengers Bangalore,2013,2.0,3.0,1.0,0.0,0.0,66.66666666666667,234.0,284.0,9.0,39.0,7.282051282051282,False,True,False,False,True,227.0
Z Khan,Royal Challengers Bangalore,2013,0.0,0.0,0.0,0.0,0.0,0.0,36.0,47.0,5.0,6.0,7.833333333333333,False,False,False,False,False,125.0
SS Tiwary,Royal Challengers Bangalore,2013,109.0,106.0,4.0,4.0,4.0,102.83018867924528,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,121.0
CA Pujara,Royal Challengers Bangalore,2013,92.0,99.0,4.0,14.0,0.0,92.92929292929293,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,106.0
